id	data_format	access	file_name	submitter_id	data_category	acl_1	type	platform	file_size	created_datetime	md5sum	updated_datetime	file_id	data_type	state	experimental_strategy
ff685c5f-2e1e-4350-90c3-5390068c4f65	TSV	controlled	351917a6-95c6-4e39-b0b7-19eba559eb5c.rna_seq.star_splice_junctions.tsv.gz	9644b361-01bc-439b-8697-2041c7717d1c	Transcriptome Profiling	phs001134	gene_expression	Illumina	3727017	2021-12-22T17:19:43.390429-06:00	8435ad8b235cea263dec01e8bab5adac	2024-07-30T19:41:33.069727-05:00	ff685c5f-2e1e-4350-90c3-5390068c4f65	Splice Junction Quantification	released	RNA-Seq
5b997275-8cfc-445e-941c-eb43ecfc6b26	TSV	open	4c536ffc-ea06-44db-b731-19488b19749b.rna_seq.augmented_star_gene_counts.tsv	df8db985-cd31-449c-9af4-3d6d89dc8cfa	Transcriptome Profiling	open	gene_expression	Illumina	4250609	2021-12-22T16:40:58.998539-06:00	2aefb4e6b0e7afc5a9a3867f1e3a65c2	2024-07-30T20:08:19.717741-05:00	5b997275-8cfc-445e-941c-eb43ecfc6b26	Gene Expression Quantification	released	RNA-Seq
4adf5638-33fe-42b6-87f9-fa6cedff378a	TSV	open	44232767-4dbf-4681-866e-54f46b8af95d.rna_seq.augmented_star_gene_counts.tsv	550398bf-af34-4f8c-a5e4-34bc4126da24	Transcriptome Profiling	open	gene_expression	Illumina	4249483	2021-12-22T16:42:58.348439-06:00	d3493129507d7a715a3e423a1610be90	2024-07-30T20:15:50.416224-05:00	4adf5638-33fe-42b6-87f9-fa6cedff378a	Gene Expression Quantification	released	RNA-Seq
f8a17ce3-158f-4a19-b7c7-41e2ad04f1fb	TSV	controlled	44232767-4dbf-4681-866e-54f46b8af95d.rna_seq.star_splice_junctions.tsv.gz	1719a4d5-c629-4b0a-904a-d3681c14b894	Transcriptome Profiling	phs001134	gene_expression	Illumina	4273041	2021-12-22T16:42:56.810372-06:00	bde29da1cc5ae1720baa4353a64e4bf6	2024-07-30T19:41:02.126160-05:00	f8a17ce3-158f-4a19-b7c7-41e2ad04f1fb	Splice Junction Quantification	released	RNA-Seq
88f90865-8cc7-4ade-8714-f71e8b38bd2c	TSV	controlled	c239c9a5-6125-49c9-8dc9-ec61e2e7add2.rna_seq.star_splice_junctions.tsv.gz	f32c2730-81c4-4ccb-ba65-c2177d551ef7	Transcriptome Profiling	phs001134	gene_expression	Illumina	4171325	2021-12-22T17:07:12.674552-06:00	5cb0b8657461f556760be90bb4b8ae2b	2024-07-30T19:35:16.482926-05:00	88f90865-8cc7-4ade-8714-f71e8b38bd2c	Splice Junction Quantification	released	RNA-Seq
2130987c-5d03-4831-bf8e-e2478a4e7267	TSV	open	7b7525b5-111f-44a6-83c5-208f7c4d3eb9.rna_seq.augmented_star_gene_counts.tsv	4311176a-bea9-48d5-a915-6a46a74a7cfc	Transcriptome Profiling	open	gene_expression	Illumina	4259511	2021-12-22T17:00:57.905633-06:00	1e419bf1c5a302c27fed1d4ee3405d43	2024-07-30T20:14:40.426302-05:00	2130987c-5d03-4831-bf8e-e2478a4e7267	Gene Expression Quantification	released	RNA-Seq
aeffc6eb-903e-48f9-8c6a-c5fce5e72467	TSV	controlled	489007b9-84a4-4b22-8a10-131655f6175e.rna_seq.star_splice_junctions.tsv.gz	b741a0ae-16fd-415f-9740-07da0557c7e1	Transcriptome Profiling	phs001134	gene_expression	Illumina	4713136	2024-03-06T19:05:26.103859-06:00	337974e76b10521b5481a22646b0d507	2024-07-29T13:24:17.644117-05:00	aeffc6eb-903e-48f9-8c6a-c5fce5e72467	Splice Junction Quantification	released	RNA-Seq
e940741f-49b2-480d-9a03-0f7142236e20	TSV	open	09c8e27e-d01e-4617-bf07-69aefe58b7ea.rna_seq.augmented_star_gene_counts.tsv	255ae117-cb07-4a3b-9a8c-0e3f12b9c2c9	Transcriptome Profiling	open	gene_expression	Illumina	4244421	2021-12-22T16:49:57.073013-06:00	1d9f82066e6eb46d2e59bfd79049220c	2024-07-30T20:14:05.542300-05:00	e940741f-49b2-480d-9a03-0f7142236e20	Gene Expression Quantification	released	RNA-Seq
4b32b2de-7d48-48d2-8bac-65a8c1db5206	TSV	controlled	09c8e27e-d01e-4617-bf07-69aefe58b7ea.rna_seq.star_splice_junctions.tsv.gz	2ac37077-97ee-4e98-bc87-395d59f60656	Transcriptome Profiling	phs001134	gene_expression	Illumina	3973789	2021-12-22T16:49:58.502710-06:00	62860522cc4a022943400a8ff1ea6c19	2024-07-30T19:30:53.565286-05:00	4b32b2de-7d48-48d2-8bac-65a8c1db5206	Splice Junction Quantification	released	RNA-Seq
50aa94ad-061c-462c-b83e-34d09b04c769	TSV	controlled	7736c55c-1b23-41b0-9bb5-246d41e5ad85.rna_seq.star_splice_junctions.tsv.gz	61f62aa4-b1dd-421a-9042-f3c07644c7d9	Transcriptome Profiling	phs001134	gene_expression	Illumina	4122842	2021-12-22T17:04:58.478131-06:00	e892b81e8e3cfd12e1d7d7d73f4d4e64	2024-07-30T19:38:39.568278-05:00	50aa94ad-061c-462c-b83e-34d09b04c769	Splice Junction Quantification	released	RNA-Seq
f60ccfe3-654b-46da-b089-cfc3aa9b6773	TSV	controlled	dc61c2e0-bc02-4074-b0d5-6682895a0c39.rna_seq.star_splice_junctions.tsv.gz	c47f7ce5-621e-4e21-a973-1992a7a2565b	Transcriptome Profiling	phs001134	gene_expression	Illumina	4269500	2021-12-22T17:08:50.937511-06:00	e565f24db84374e253f4c497a2f4122b	2024-07-30T19:40:49.415208-05:00	f60ccfe3-654b-46da-b089-cfc3aa9b6773	Splice Junction Quantification	released	RNA-Seq
1a307f3b-1796-4a53-9123-792c631ebce7	TSV	open	84f872d1-54d6-4e97-9656-b061392b2c17.rna_seq.augmented_star_gene_counts.tsv	a80f62d0-b732-4a50-a18c-eb3df60bfe7a	Transcriptome Profiling	open	gene_expression	Illumina	4243716	2021-12-22T17:15:51.006271-06:00	23e4cdb3e74f91aa52bfe44f30686da1	2024-07-30T20:21:58.380287-05:00	1a307f3b-1796-4a53-9123-792c631ebce7	Gene Expression Quantification	released	RNA-Seq
2a1fcdf7-567c-492c-8ec3-d9f02c3a7514	TSV	controlled	76146dbd-3c25-4115-bcd8-0c9a4eaca0b2.rna_seq.star_splice_junctions.tsv.gz	f408c663-c5df-4ee6-aaac-053cfe13c094	Transcriptome Profiling	phs001134	gene_expression	Illumina	4306578	2021-12-22T16:52:01.113419-06:00	90abfce540012de00ddaa65a56228500	2024-07-30T19:31:50.046238-05:00	2a1fcdf7-567c-492c-8ec3-d9f02c3a7514	Splice Junction Quantification	released	RNA-Seq
db849ba4-ee52-4d50-9761-6392dd037821	TSV	open	76146dbd-3c25-4115-bcd8-0c9a4eaca0b2.rna_seq.augmented_star_gene_counts.tsv	bac42b9b-4173-4ab0-8ac4-da63f7004417	Transcriptome Profiling	open	gene_expression	Illumina	4250526	2021-12-22T16:51:59.554129-06:00	4b891971cb5e67e6d6ec6388330f9e3e	2024-07-30T20:06:45.629201-05:00	db849ba4-ee52-4d50-9761-6392dd037821	Gene Expression Quantification	released	RNA-Seq
aa6b0d0c-05d9-4f20-9b07-5710a2dd4928	TSV	controlled	9c64bbde-0522-4981-b38e-1628c63c80f4.rna_seq.star_splice_junctions.tsv.gz	bfc31cfa-7fea-4732-b0a5-3862b502059c	Transcriptome Profiling	phs001134	gene_expression	Illumina	4249918	2024-03-06T19:05:24.422763-06:00	d988efbd79626bd11c97eb7b9b00e1f1	2024-07-29T13:24:42.903349-05:00	aa6b0d0c-05d9-4f20-9b07-5710a2dd4928	Splice Junction Quantification	released	RNA-Seq
c310b978-6018-488d-be78-3b1f4f6d5138	TSV	controlled	84f872d1-54d6-4e97-9656-b061392b2c17.rna_seq.star_splice_junctions.tsv.gz	60867b02-4483-4a87-a982-d2eddf1aadc8	Transcriptome Profiling	phs001134	gene_expression	Illumina	4155203	2021-12-22T17:15:49.641935-06:00	478d6d5e9ad2ad6e69dbf74ec6210f46	2024-07-30T19:34:35.130900-05:00	c310b978-6018-488d-be78-3b1f4f6d5138	Splice Junction Quantification	released	RNA-Seq
177af016-c91c-43ce-9453-cdbf9cc78c92	TSV	open	9c64bbde-0522-4981-b38e-1628c63c80f4.rna_seq.augmented_star_gene_counts.tsv	51a47323-8715-466e-be28-fa118d66573f	Transcriptome Profiling	open	gene_expression	Illumina	4241366	2024-03-06T19:04:22.853232-06:00	15dd23d42e8c1ae1413b69ff07c62c8e	2024-07-29T13:29:48.680690-05:00	177af016-c91c-43ce-9453-cdbf9cc78c92	Gene Expression Quantification	released	RNA-Seq
ba20b338-9b26-4f13-8c5c-ba5d8d792b5f	TSV	open	acdd06c2-597b-410e-b4b7-3e08a3cf2a1d.rna_seq.augmented_star_gene_counts.tsv	f18b869a-3315-46a7-a095-4becf286652b	Transcriptome Profiling	open	gene_expression	Illumina	4245434	2024-03-06T19:07:25.183120-06:00	d3f24fc94bb3c6576021daac23c2ac68	2024-07-29T13:29:37.409877-05:00	ba20b338-9b26-4f13-8c5c-ba5d8d792b5f	Gene Expression Quantification	released	RNA-Seq
1863dfc4-b317-44fd-8cc3-ce3d733fae04	TSV	open	9e18e8d5-effc-4b65-87ba-2f25e20d0661.rna_seq.augmented_star_gene_counts.tsv	e3192eec-aaaa-4dfe-8884-52c224420a5f	Transcriptome Profiling	open	gene_expression	Illumina	4262099	2021-12-22T17:00:04.479293-06:00	b863b047ebe42b1ec088e6486710952a	2024-07-30T20:19:34.585963-05:00	1863dfc4-b317-44fd-8cc3-ce3d733fae04	Gene Expression Quantification	released	RNA-Seq
20c148c8-a575-4b42-8515-108d6b9ab6d5	TSV	controlled	8373358a-1998-469c-93d7-030172ca4420.rna_seq.star_splice_junctions.tsv.gz	8fbf1238-edc7-47a0-b69c-2048c3541232	Transcriptome Profiling	phs001134	gene_expression	Illumina	4759233	2021-12-22T17:02:50.733677-06:00	f405f0006c7decc8b4924290c6221883	2024-07-30T19:29:53.287288-05:00	20c148c8-a575-4b42-8515-108d6b9ab6d5	Splice Junction Quantification	released	RNA-Seq
99fde589-e72f-4f4a-9abf-ba93446413a8	TSV	open	b51e54f0-e624-489c-9d06-94ad1118d037.rna_seq.augmented_star_gene_counts.tsv	cebf858c-32ad-4fca-950f-ed7302f5757c	Transcriptome Profiling	open	gene_expression	Illumina	4236370	2021-12-22T17:10:05.348787-06:00	71bef4b81b7438856b6a30de97e8f7d6	2024-07-30T20:16:42.752025-05:00	99fde589-e72f-4f4a-9abf-ba93446413a8	Gene Expression Quantification	released	RNA-Seq
d745215d-1efe-4c01-ab96-49ade7a60510	TSV	controlled	f62ff370-64a5-40db-aab9-01a70e47b96d.rna_seq.star_splice_junctions.tsv.gz	36c779a2-9fa8-4f25-a67a-07df29fe0d85	Transcriptome Profiling	phs001134	gene_expression	Illumina	3904067	2021-12-22T17:04:52.936054-06:00	f75652e68eb46db94bdcc5dbb266acf1	2024-07-30T19:28:16.545829-05:00	d745215d-1efe-4c01-ab96-49ade7a60510	Splice Junction Quantification	released	RNA-Seq
43bda27b-42e4-43f4-a39d-3a64e5652c9e	TSV	open	2651ff84-6708-4495-8ca1-c89ffaf51870.rna_seq.augmented_star_gene_counts.tsv	87ac54d4-aeb7-4229-b2a0-560e8a7793aa	Transcriptome Profiling	open	gene_expression	Illumina	4248020	2021-12-22T17:05:23.069417-06:00	0f5bbf014afdd4faad31a4de3dc233e3	2024-07-30T20:13:59.520005-05:00	43bda27b-42e4-43f4-a39d-3a64e5652c9e	Gene Expression Quantification	released	RNA-Seq
81652fb3-2fc6-4dfa-8bf8-1abd32f452f0	TSV	controlled	dba53f46-1370-4149-aab6-e70f37765146.rna_seq.star_splice_junctions.tsv.gz	c30626d2-34cc-4aa3-947c-738c69e7e1d7	Transcriptome Profiling	phs001134	gene_expression	Illumina	4306704	2021-12-22T17:08:54.054714-06:00	d8254562cfdecf7608051cc2e0dc2103	2024-07-30T19:30:22.967490-05:00	81652fb3-2fc6-4dfa-8bf8-1abd32f452f0	Splice Junction Quantification	released	RNA-Seq
23303cb4-3a93-427f-a89f-5384336f89a7	TSV	open	ceb8d80f-a6c3-4ce4-8c65-a6a7c39e092b.rna_seq.augmented_star_gene_counts.tsv	0e1d7a89-d710-4446-abf4-594e88d4a855	Transcriptome Profiling	open	gene_expression	Illumina	4272100	2021-12-22T17:05:40.899119-06:00	469172b24d775ff2efe70d5d61151855	2024-07-30T20:22:14.913916-05:00	23303cb4-3a93-427f-a89f-5384336f89a7	Gene Expression Quantification	released	RNA-Seq
90e8fc4a-9a6b-46fd-8d18-cd039431b0c6	TSV	open	c4f91300-0eb6-49c2-965c-fc9dd71fe66f.rna_seq.augmented_star_gene_counts.tsv	821904e6-7d85-49a1-9919-ede03c94f5f4	Transcriptome Profiling	open	gene_expression	Illumina	4251345	2024-03-06T19:06:46.585988-06:00	4227839b1b17f9c1beb8d89b3ed8f9fa	2024-07-29T13:29:19.667735-05:00	90e8fc4a-9a6b-46fd-8d18-cd039431b0c6	Gene Expression Quantification	released	RNA-Seq
d7872ac4-9da0-43e8-9718-a669b3392d15	TSV	controlled	a7fe8695-39b9-48ea-98f3-ead6dddfd66e.rna_seq.star_splice_junctions.tsv.gz	b804c925-ab07-42ff-96b5-813c7f1b9699	Transcriptome Profiling	phs001134	gene_expression	Illumina	4646117	2024-03-06T19:07:49.828416-06:00	87df892684cb57a9e9c75c43d9bead2c	2024-07-29T13:26:33.572044-05:00	d7872ac4-9da0-43e8-9718-a669b3392d15	Splice Junction Quantification	released	RNA-Seq
3fc348a9-0fb0-4c7a-80cd-cd2ff63bad48	TSV	open	bb757dda-d681-4b07-b9c5-596f0bb01fc8.rna_seq.augmented_star_gene_counts.tsv	c7150c1e-109b-4daa-987a-516166333db6	Transcriptome Profiling	open	gene_expression	Illumina	4251280	2021-12-22T16:41:15.450218-06:00	d71250cd4e2f3cab543e0d737b7403c6	2024-07-30T20:11:28.317598-05:00	3fc348a9-0fb0-4c7a-80cd-cd2ff63bad48	Gene Expression Quantification	released	RNA-Seq
fc944912-db83-48b4-9928-ce68452aa5e5	TSV	controlled	4fe1183f-5ab0-45d1-ab03-1249e34cd838.rna_seq.star_splice_junctions.tsv.gz	1f2fad54-118a-435d-8546-0fd9ec99b0c3	Transcriptome Profiling	phs001134	gene_expression	Illumina	4230268	2021-12-22T16:42:36.219873-06:00	f2c7258e5a198ed740dcc06d7bfa1fce	2024-07-30T19:41:25.505180-05:00	fc944912-db83-48b4-9928-ce68452aa5e5	Splice Junction Quantification	released	RNA-Seq
9218e87b-5052-47e0-9d37-57984ff24b63	TSV	controlled	95dad101-2d6e-4e3e-b5dd-ffa0b5ed1b07.rna_seq.star_splice_junctions.tsv.gz	f31cd765-34c2-4867-89b6-5d3e9a3657ba	Transcriptome Profiling	phs001134	gene_expression	Illumina	4249392	2021-12-22T17:09:43.479178-06:00	5ab0abb82acebabaf3315e77dfd6eb27	2024-07-30T19:35:13.902971-05:00	9218e87b-5052-47e0-9d37-57984ff24b63	Splice Junction Quantification	released	RNA-Seq
ee82c68b-e600-458c-8efc-a26c26fa9ec2	TSV	open	7434df76-1aab-419f-bd6c-8c4e765b28a7.rna_seq.augmented_star_gene_counts.tsv	e9062fb9-ab2a-4e33-b797-a659c3cf24ea	Transcriptome Profiling	open	gene_expression	Illumina	4256099	2021-12-22T16:55:47.770281-06:00	3af5d13e464761ac5d73897621f075df	2024-07-30T20:22:42.185733-05:00	ee82c68b-e600-458c-8efc-a26c26fa9ec2	Gene Expression Quantification	released	RNA-Seq
9b2394b6-cafc-4206-8d6a-ab351cb211c9	TSV	controlled	3218d9b5-d719-4bb1-9e2a-2c8ca0b6a53e.rna_seq.star_splice_junctions.tsv.gz	5e389b80-8443-40e5-a2e5-7eaea079f4a6	Transcriptome Profiling	phs001134	gene_expression	Illumina	4142846	2021-12-22T16:44:39.890428-06:00	e23b8b928b44eeaa0e9a1b9e9b610639	2024-07-30T19:37:57.391839-05:00	9b2394b6-cafc-4206-8d6a-ab351cb211c9	Splice Junction Quantification	released	RNA-Seq
0a1f3395-ba30-41ae-a817-c4652a4922d7	TSV	controlled	0f29183b-e255-4647-86d0-d8c78fd12e17.rna_seq.star_splice_junctions.tsv.gz	52fbff95-1839-4bd9-8b9b-c55f2ccb10fb	Transcriptome Profiling	phs001134	gene_expression	Illumina	4466918	2021-12-22T16:51:53.451288-06:00	1a58765a83e3f79e9c94542af8bb1793	2024-07-30T19:30:10.537201-05:00	0a1f3395-ba30-41ae-a817-c4652a4922d7	Splice Junction Quantification	released	RNA-Seq
7b0866e2-2c7b-47a9-bdfd-fb2dda93230d	TSV	controlled	68e22a35-5eb1-4d88-99df-b3737688a356.rna_seq.star_splice_junctions.tsv.gz	a5db613a-59b3-4883-82bd-333f1c70c18e	Transcriptome Profiling	phs001134	gene_expression	Illumina	4020698	2021-12-22T17:20:40.130441-06:00	7f1f36f82f22124fc0779aa5b6e7105d	2024-07-30T19:39:32.287658-05:00	7b0866e2-2c7b-47a9-bdfd-fb2dda93230d	Splice Junction Quantification	released	RNA-Seq
f1aa9c6b-8a25-4eb6-8506-e2e00230950c	TSV	open	7b492c12-84eb-4a35-bbc0-5d27b697e436.rna_seq.augmented_star_gene_counts.tsv	e76121e3-662f-4316-a9c6-62a461fd10af	Transcriptome Profiling	open	gene_expression	Illumina	4244117	2021-12-22T17:04:54.226654-06:00	f94e5d8f75b0cd513b9153e21cd5849f	2024-07-30T20:22:21.121076-05:00	f1aa9c6b-8a25-4eb6-8506-e2e00230950c	Gene Expression Quantification	released	RNA-Seq
a28a9f31-0c4a-4bb5-86e0-0464b17bed18	TSV	controlled	7b492c12-84eb-4a35-bbc0-5d27b697e436.rna_seq.star_splice_junctions.tsv.gz	d7834419-3201-4f41-a8cb-490796908c24	Transcriptome Profiling	phs001134	gene_expression	Illumina	4164285	2021-12-22T17:04:55.776313-06:00	e6b4716e2ab3f7440000e29d717df5b2	2024-07-30T19:27:09.775310-05:00	a28a9f31-0c4a-4bb5-86e0-0464b17bed18	Splice Junction Quantification	released	RNA-Seq
cd8f4fba-1462-4f8e-9a61-aee00f81983d	TSV	controlled	9758283b-9637-44c0-9812-93ce30b0dbea.rna_seq.star_splice_junctions.tsv.gz	b3d71a31-4e1b-4ca1-81ac-f050d55964ce	Transcriptome Profiling	phs001134	gene_expression	Illumina	4274523	2021-12-22T17:04:32.895206-06:00	a64b6cea2ec7899b29a6beec61fcdfac	2024-07-30T19:31:36.052282-05:00	cd8f4fba-1462-4f8e-9a61-aee00f81983d	Splice Junction Quantification	released	RNA-Seq
e5aa0a9b-27ca-44b1-8f39-101fb0d2b742	TSV	open	222f87a2-7282-4347-bb7c-e6e72855037b.rna_seq.augmented_star_gene_counts.tsv	b5c6bdf5-fde7-4c9f-a85f-c6cb478ef31a	Transcriptome Profiling	open	gene_expression	Illumina	4233787	2021-12-22T16:59:01.272237-06:00	c6a96e523da8f5f046e94416f1e61495	2024-07-30T20:20:33.838975-05:00	e5aa0a9b-27ca-44b1-8f39-101fb0d2b742	Gene Expression Quantification	released	RNA-Seq
6733c92a-7a22-4713-a464-0f563120566e	TSV	open	584585a5-cf05-437e-8558-27acc116f1f2.rna_seq.augmented_star_gene_counts.tsv	8aae0216-c218-4761-b4f6-4d73043b6079	Transcriptome Profiling	open	gene_expression	Illumina	4252721	2021-12-22T17:16:23.754024-06:00	bc713a7b3074c5d4125105b47df72194	2024-07-30T20:17:57.110692-05:00	6733c92a-7a22-4713-a464-0f563120566e	Gene Expression Quantification	released	RNA-Seq
a0ba6709-63a2-4041-b7be-16180456185f	TSV	open	6a6cb2af-08ef-411f-933d-5c48bd50c7d0.rna_seq.augmented_star_gene_counts.tsv	3327b49b-149a-4190-8025-393222af43ee	Transcriptome Profiling	open	gene_expression	Illumina	4248131	2021-12-22T17:02:01.410244-06:00	d5396e0759bb8aff2c632e1006b017bb	2024-07-30T20:22:16.035066-05:00	a0ba6709-63a2-4041-b7be-16180456185f	Gene Expression Quantification	released	RNA-Seq
7b58d7f3-b724-45dc-bbe2-2a8fb32436db	TSV	controlled	7ca84133-068b-43bd-99d9-015f11d75c02.rna_seq.star_splice_junctions.tsv.gz	91deb14d-4586-4459-b02c-608ad1c63a7a	Transcriptome Profiling	phs001134	gene_expression	Illumina	3903422	2021-12-22T17:20:37.235508-06:00	cf6939414abf269c50d4af7ba18c2156	2024-07-30T19:35:03.932347-05:00	7b58d7f3-b724-45dc-bbe2-2a8fb32436db	Splice Junction Quantification	released	RNA-Seq
f8796432-f99f-4ffb-9aab-76e1fe5b1cd5	TSV	open	fd53f44a-3cf5-493c-acbf-dcbc66cd07d4.rna_seq.augmented_star_gene_counts.tsv	00e349fb-5077-48a1-9028-b199e031a8a1	Transcriptome Profiling	open	gene_expression	Illumina	4240797	2024-03-06T19:05:38.290024-06:00	e5d14c173957c6b9a6b65892db28865a	2024-07-29T13:29:16.261067-05:00	f8796432-f99f-4ffb-9aab-76e1fe5b1cd5	Gene Expression Quantification	released	RNA-Seq
bc45cd63-cc69-4840-87e0-fa7643d16d33	TSV	open	8c9efc13-d8d1-432a-ac21-9b36fbcd86ed.rna_seq.augmented_star_gene_counts.tsv	2881e44d-4b5f-41ef-81b1-73f42c9b7627	Transcriptome Profiling	open	gene_expression	Illumina	4259684	2021-12-22T17:18:15.557827-06:00	fb13245360ca7d0bdeee8fff32e9e032	2024-07-30T20:19:50.683475-05:00	bc45cd63-cc69-4840-87e0-fa7643d16d33	Gene Expression Quantification	released	RNA-Seq
032e06d7-319e-4741-a841-785faceed095	TSV	controlled	0cfb5803-4efc-41e1-bc4f-9dd92cb72a67.rna_seq.star_splice_junctions.tsv.gz	cd14e2ef-7cde-4f71-af2d-31b8c9d958d4	Transcriptome Profiling	phs001134	gene_expression	Illumina	4462117	2021-12-22T16:56:49.263232-06:00	a581c0ae1dddcdc50762e81a8dba65de	2024-07-30T19:26:26.817310-05:00	032e06d7-319e-4741-a841-785faceed095	Splice Junction Quantification	released	RNA-Seq
605fdf5f-3d65-4c3c-ab25-0b473b1661f5	TSV	controlled	a612360b-be21-466f-a06b-dd8412d9cc1d.rna_seq.star_splice_junctions.tsv.gz	7c06458e-7554-4102-ac99-19ed9f190f41	Transcriptome Profiling	phs001134	gene_expression	Illumina	4273501	2021-12-22T16:41:58.493847-06:00	24c473d1ca0705b363ceea699e29bd39	2024-07-30T19:39:27.235495-05:00	605fdf5f-3d65-4c3c-ab25-0b473b1661f5	Splice Junction Quantification	released	RNA-Seq
577790d0-cc10-424f-8981-db0adbd6f12c	TSV	open	da91c6a7-54fb-4e1c-aafb-b0c3de573498.rna_seq.augmented_star_gene_counts.tsv	9eda180e-2046-4fa6-84d3-526393948218	Transcriptome Profiling	open	gene_expression	Illumina	4244141	2021-12-22T16:42:23.854905-06:00	d970c3875357bab46ceaa1a0cdfc34d8	2024-07-30T20:20:56.664129-05:00	577790d0-cc10-424f-8981-db0adbd6f12c	Gene Expression Quantification	released	RNA-Seq
f54c9605-10fd-4f49-aff9-28e16662a528	TSV	controlled	93ea774a-c9e4-451a-91d1-28be0776eabc.rna_seq.star_splice_junctions.tsv.gz	5f744fd7-23e9-45ac-ba44-979566a71234	Transcriptome Profiling	phs001134	gene_expression	Illumina	4488023	2021-12-22T17:10:56.530527-06:00	341b5ee87e3aac75f773aad0645aa8f2	2024-07-30T19:40:45.660507-05:00	f54c9605-10fd-4f49-aff9-28e16662a528	Splice Junction Quantification	released	RNA-Seq
25f42a7a-e241-45ca-8610-9f165e4e3e93	TSV	controlled	87dd73bb-c86c-4eb6-aa8d-221d7fd62ae2.rna_seq.star_splice_junctions.tsv.gz	2f87729e-f50a-406d-81fb-2ba79bbafce7	Transcriptome Profiling	phs001134	gene_expression	Illumina	3998421	2021-12-22T16:50:30.814449-06:00	81ad6a46b68a3f2f64d777222766c16e	2024-07-30T19:37:25.945132-05:00	25f42a7a-e241-45ca-8610-9f165e4e3e93	Splice Junction Quantification	released	RNA-Seq
0462a8bc-acb9-44b5-a2d7-4784c56c6ec8	TSV	controlled	05f665a1-30d0-470f-9f34-7dad9a7f01f9.rna_seq.star_splice_junctions.tsv.gz	c251db6b-88f7-4551-9062-dc503a04f76c	Transcriptome Profiling	phs001134	gene_expression	Illumina	4165289	2021-12-22T17:12:42.610371-06:00	86d537d6705adbc26cf68967c1d99e80	2024-07-30T19:34:03.494577-05:00	0462a8bc-acb9-44b5-a2d7-4784c56c6ec8	Splice Junction Quantification	released	RNA-Seq
8db274f3-bb7c-4854-9123-be3113d68574	TSV	open	00d35168-1ddc-4087-a831-3d0941297b32.rna_seq.augmented_star_gene_counts.tsv	b52025f5-c229-4697-b851-8375c0893f0a	Transcriptome Profiling	open	gene_expression	Illumina	4250664	2021-12-22T16:57:04.791161-06:00	623419ad18b48bed754bc07d2d034dd4	2024-07-30T20:12:18.115754-05:00	8db274f3-bb7c-4854-9123-be3113d68574	Gene Expression Quantification	released	RNA-Seq
13ac14c3-bb2d-4e85-94a1-a1a18127e540	TSV	controlled	3904e777-1b56-4348-a7e3-5eb4e78957ef.rna_seq.star_splice_junctions.tsv.gz	ec340dca-6aab-488e-8694-7dba4d59cfe9	Transcriptome Profiling	phs001134	gene_expression	Illumina	4238919	2021-12-22T16:50:53.287736-06:00	985a21af15d9030afec71b312494d4ab	2024-07-30T19:37:13.457540-05:00	13ac14c3-bb2d-4e85-94a1-a1a18127e540	Splice Junction Quantification	released	RNA-Seq
388bed13-59c6-4ca4-8c5b-805b3ca39b7f	TSV	controlled	cd6c7782-ea6a-4da1-9a49-a24cb8bd26bb.rna_seq.star_splice_junctions.tsv.gz	0df986bb-c94b-4ff1-afda-9eee52f5d69e	Transcriptome Profiling	phs001134	gene_expression	Illumina	4414558	2021-12-22T16:59:41.123951-06:00	0fd134f97f33e6b11b931f60407d616c	2024-07-30T19:30:30.621122-05:00	388bed13-59c6-4ca4-8c5b-805b3ca39b7f	Splice Junction Quantification	released	RNA-Seq
63d64640-1635-49e2-b486-017e60c565c0	TSV	open	3904e777-1b56-4348-a7e3-5eb4e78957ef.rna_seq.augmented_star_gene_counts.tsv	5e649413-9817-4293-bbd7-3ff3e7fd0169	Transcriptome Profiling	open	gene_expression	Illumina	4249638	2021-12-22T16:50:52.036660-06:00	b2369915047d9f10bbf3a55d69626f88	2024-07-30T20:21:12.579922-05:00	63d64640-1635-49e2-b486-017e60c565c0	Gene Expression Quantification	released	RNA-Seq
d1e62124-682f-4e19-95d6-02869509327c	TSV	open	4df7a167-a7da-494f-9b04-1371794a9de5.rna_seq.augmented_star_gene_counts.tsv	26636e11-312d-4707-a222-4408a5f5e50d	Transcriptome Profiling	open	gene_expression	Illumina	4255831	2021-12-22T16:45:57.617472-06:00	0e64eb951dc2594f5c8b8229336e8c5a	2024-07-30T20:13:46.308298-05:00	d1e62124-682f-4e19-95d6-02869509327c	Gene Expression Quantification	released	RNA-Seq
b08f959a-b12a-46e8-b571-60d3052286ce	TSV	controlled	36a8747a-cecc-4f4c-a211-1463baf266bc.rna_seq.star_splice_junctions.tsv.gz	888c2bc1-69c1-4853-998f-8307652dac14	Transcriptome Profiling	phs001134	gene_expression	Illumina	4240449	2021-12-22T16:50:15.492944-06:00	5ca4e7169fd3d88ada8cb844f4a100fe	2024-07-30T19:36:29.481051-05:00	b08f959a-b12a-46e8-b571-60d3052286ce	Splice Junction Quantification	released	RNA-Seq
